Title,Geographic,Industry,Profession,Ticker,Keyword,Competitor Ticker,Competitor Keyword,Broadcast Keyword,Finance Keyword,Bing Keyword,Blog Keyword,Twitter
OCCIDENTAL PETROLEUM,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:OXY,"NYSE:OXY,""OCCIDENTAL PETROLEUM""","TSE:CNQ,NYSE:APC,NYSE:APA,NSE:OIL,NSE:CAIRN","CNQ.TO,$APC,$APA,OILI.NS,CAIL.BO",OCCIDENTAL PETROLEUM,NYSE:OXY,"NYSE:OXY,OCCIDENTAL PETROLEUM","NYSE:OXY,OCCIDENTAL PETROLEUM",$OXY
PETROBAKKEN ENERGY,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:PBN,"TSE:PBN,""PETROBAKKEN ENERGY""","NYSE:MMR,NYSE:OAS,NYSE:PGH,NYSE:CVI,NASDAQ:EXXI","$MMR,$OAS,PGH.N,$CVI,$EXXI",PETROBAKKEN ENERGY,TSE:PBN,"TSE:PBN,PETROBAKKEN ENERGY","TSE:PBN,PETROBAKKEN ENERGY",PBN.TO
PETROBANK ENERGY AND RESOURCES,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:PBG,"TSE:PBG,""PETROBANK ENERGY AND RESOURCES""","LON:SIA,LON:AFR,TSE:FRU,ASX:BPT,NYSE:SGY","SIA.L,AFRE.L,FRU.TO,BPT.AX,$SGY",PETROBANK ENERGY AND RESOURCES,TSE:PBG,"TSE:PBG,PETROBANK ENERGY AND RESOURCES","TSE:PBG,PETROBANK ENERGY AND RESOURCES",PBG.TO
KUNLUN ENERGY COMPANY,Hong Kong,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",HKG:0135,"HKG:0135,""KUNLUN ENERGY COMPANY""","NYSE:APC,NYSE:APA,NYSE:OXY,NSE:OIL,NSE:CAIRN","$APC,$APA,$OXY,OILI.NS,CAIL.BO",KUNLUN ENERGY COMPANY,HKG:0135,"HKG:0135,KUNLUN ENERGY COMPANY","HKG:0135,KUNLUN ENERGY COMPANY",0135.HK
CALTEX AUSTRALIA,Australia,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",ASX:CTX,"ASX:CTX,""CALTEX AUSTRALIA""","NYSE:EGN,NYSE:UPL,NYSE:TSO,NYSE:NFX,NYSE:KOS,ASX:NXS,ASX:HZN","$EGN,$UPL,$TSO,$NFX,$KOS,NXS.AX,HZN.AX",CALTEX AUSTRALIA,ASX:CTX,"ASX:CTX,CALTEX AUSTRALIA","ASX:CTX,CALTEX AUSTRALIA",CTX.AX
DENBURY RESOURCES,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:DNR,"NYSE:DNR,""DENBURY RESOURCES""","TSE:BTE,NYSE:QEP,TSE:ARX,TSE:PWT,TSE:PRE,NYSE:HGT","BTE.TO,$QEP,ARX.TO,PWT.TO,PRE.TO,$HGT",DENBURY RESOURCES,NYSE:DNR,"NYSE:DNR,DENBURY RESOURCES","NYSE:DNR,DENBURY RESOURCES",$DNR
TULLOW OIL,United Kingdom,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",LON:TLW,"LON:TLW,""TULLOW OIL""","NYSE:CLR,NYSE:CHK,NYSE:VLO,HKG:0467,TSE:ECA,LON:SMDR,LON:ENQ","$CLR,$CHK,$VLO,0467.HK,ECA.TO,SMDR.L,ENQ.L",TULLOW OIL,LON:TLW,"LON:TLW,TULLOW OIL","LON:TLW,TULLOW OIL",TLW.L
QUICKSILVER RESOURCES,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:KWK,"NYSE:KWK,""QUICKSILVER RESOURCES""","LON:ENQ,TSE:PXX,ASX:KAR,TSE:NAE,NYSE:BBG","ENQ.L,PXX.TO,KAR.AX,NAE.TO,$BBG",QUICKSILVER RESOURCES,NYSE:KWK,"NYSE:KWK,QUICKSILVER RESOURCES","NYSE:KWK,QUICKSILVER RESOURCES",$KWK
CONTINENTAL RESOURCES,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:CLR,"NYSE:CLR,""CONTINENTAL RESOURCES""","NYSE:SWN,TSE:TLM,TSE:CPG,NYSE:CHK,LON:TLW","$SWN,TLM.TO,CPG.TO,$CHK,TLW.L",CONTINENTAL RESOURCES,NYSE:CLR,"NYSE:CLR,CONTINENTAL RESOURCES","NYSE:CLR,CONTINENTAL RESOURCES",$CLR
PETROMINERALES,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:PMG,"TSE:PMG,""PETROMINERALES""","TSE:NAE,NYSE:BBG,LON:SIA,LON:AFR,TSE:FRU","NAE.TO,$BBG,SIA.L,AFRE.L,FRU.TO",PETROMINERALES,TSE:PMG,"TSE:PMG,PETROMINERALES","TSE:PMG,PETROMINERALES",PMG.TO
GIBSON ENERGY,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:GEI,"TSE:GEI,""GIBSON ENERGY""","NYSE:XCO,LON:PMO,NASDAQ:ROSE,NYSE:MMR,NYSE:OAS,TSE:BKX,TSE:GFS","$XCO,PMO.L,$ROSE,$MMR,$OAS,BKX.TO,GFS.TO",GIBSON ENERGY,TSE:GEI,"TSE:GEI,GIBSON ENERGY","TSE:GEI,GIBSON ENERGY",GEI.TO
HUGOTON ROYALTY TRUST,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:HGT,"NYSE:HGT,""HUGOTON ROYALTY TRUST""","TSE:ZAR,TSE:NGL,ASX:HZN,ASX:LNC,TSE:NVA,NYSE:SJT,NYSE:SFY","ZAR.TO,NGL.TO,HZN.AX,LNC.AX,NVA.TO,$SJT,$SFY",HUGOTON ROYALTY TRUST,NYSE:HGT,"NYSE:HGT,HUGOTON ROYALTY TRUST","NYSE:HGT,HUGOTON ROYALTY TRUST",$HGT
CANADIAN NATURAL RESOURCES,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:CNQ,"TSE:CNQ,""CANADIAN NATURAL RESOURCES""","TSE:CVE,ASX:WPL,NYSE:APC,NYSE:APA,NYSE:OXY,TSE:BKX","CVE.TO,WPL.AX,$APC,$APA,$OXY,BKX.TO",CANADIAN NATURAL RESOURCES,TSE:CNQ,"TSE:CNQ,CANADIAN NATURAL RESOURCES","TSE:CNQ,CANADIAN NATURAL RESOURCES",CNQ.TO
CANADIAN OIL SANDS,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:COS,"TSE:COS,""CANADIAN OIL SANDS""","NYSE:CXO,TSE:NXY,NYSE:RRC,ASX:STO,NYSE:CIE,TSE:BKX","$CXO,NXY.TO,$RRC,STO.AX,$CIE,BKX.TO",CANADIAN OIL SANDS,TSE:COS,"TSE:COS,CANADIAN OIL SANDS","TSE:COS,CANADIAN OIL SANDS",COS.TO
AURORA OIL & GAS,Australia,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",ASX:AUT,"ASX:AUT,""AURORA OIL & GAS""","NSE:RELIANCE,TSE:BKX,ASX:NXS","RELI.NS,BKX.TO,NXS.AX",AURORA OIL & GAS,ASX:AUT,"ASX:AUT,AURORA OIL & GAS","ASX:AUT,AURORA OIL & GAS",AUT.AX
SALAMANDER ENERGY,United Kingdom,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",LON:SMDR,"LON:SMDR,""SALAMANDER ENERGY""","ASX:LNC,TSE:NVA,TSE:STP,TSE:IAE,TSE:PXT,LON:ENQ,LON:SIA","LNC.AX,NVA.TO,STP.TO,IAE.TO,PXT.TO,ENQ.L,SIA.L",SALAMANDER ENERGY,LON:SMDR,"LON:SMDR,SALAMANDER ENERGY","LON:SMDR,SALAMANDER ENERGY",SMDR.L
BERRY PETROLEUM,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:BRY,"NYSE:BRY,""BERRY PETROLEUM""","TSE:GEI,NASDAQ:ROSE,NYSE:MMR,NYSE:OAS,NYSE:PGH","GEI.TO,$ROSE,$MMR,$OAS,PGH.N",BERRY PETROLEUM,NYSE:BRY,"NYSE:BRY,BERRY PETROLEUM","NYSE:BRY,BERRY PETROLEUM",$BRY
OIL & NATURAL GAS CORP,India,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NSE:ONGC,"NSE:ONGC,""OIL & NATURAL GAS CORP""","NSE:RELIANCE,TSE:BKX,ASX:NXS","RELI.NS,BKX.TO,NXS.AX",OIL & NATURAL GAS CORP,NSE:ONGC,"NSE:ONGC,OIL & NATURAL GAS CORP","NSE:ONGC,OIL & NATURAL GAS CORP",ONGC.NS
OIL INDIA,India,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NSE:OIL,"NSE:OIL,""OIL INDIA""","NYSE:APC,NYSE:APA,NYSE:OXY,NSE:CAIRN,NSE:IOC","$APC,$APA,$OXY,CAIL.BO,IOC.NS",OIL INDIA,NSE:OIL,"NSE:OIL,OIL INDIA","NSE:OIL,OIL INDIA",OILI.NS
OIL SEARCH,Australia,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",ASX:OSH,"ASX:OSH,""OIL SEARCH""","NYSE:HFC,NYSE:EQT,NYSE:CXO,TSE:NXY,TSE:COS,ASX:NXS,ASX:HZN","$HFC,$EQT,$CXO,NXY.TO,COS.TO,NXS.AX,HZN.AX",OIL SEARCH,ASX:OSH,"ASX:OSH,OIL SEARCH","ASX:OSH,OIL SEARCH",OSH.AX
KAROON GAS AUSTRALIA,Australia,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",ASX:KAR,"ASX:KAR,""KAROON GAS AUSTRALIA""","LON:ENQ,TSE:PXX,TSE:NAE,NYSE:BBG,TSE:PMG,ASX:NXS,ASX:HZN","ENQ.L,PXX.TO,NAE.TO,$BBG,PMG.TO,NXS.AX,HZN.AX",KAROON GAS AUSTRALIA,ASX:KAR,"ASX:KAR,KAROON GAS AUSTRALIA","ASX:KAR,KAROON GAS AUSTRALIA",KAR.AX
NEWFIELD EXPLORATION,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:NFX,"NYSE:NFX,""NEWFIELD EXPLORATION""","NYSE:TSO,ASX:CTX,NYSE:KOS,TSE:TOU,TSE:VET","$TSO,CTX.AX,$KOS,TOU.TO,VET.TO",NEWFIELD EXPLORATION,NYSE:NFX,"NYSE:NFX,NEWFIELD EXPLORATION","NYSE:NFX,NEWFIELD EXPLORATION",$NFX
DEVON ENERGY,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:DVN,"NYSE:DVN,""DEVON ENERGY""","TSE:ECA,NYSE:NBL,NYSE:EOG,TSE:CVE,ASX:WPL","ECA.TO,$NBL,$EOG,CVE.TO,WPL.AX",DEVON ENERGY,NYSE:DVN,"NYSE:DVN,DEVON ENERGY","NYSE:DVN,DEVON ENERGY",$DVN
SOUTHERN PACIFIC RESOURCE,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:STP,"TSE:STP,""SOUTHERN PACIFIC RESOURCE""","ASX:LNC,TSE:NVA,LON:SMDR,TSE:IAE,TSE:PXT","LNC.AX,NVA.TO,SMDR.L,IAE.TO,PXT.TO",SOUTHERN PACIFIC RESOURCE,TSE:STP,"TSE:STP,SOUTHERN PACIFIC RESOURCE","TSE:STP,SOUTHERN PACIFIC RESOURCE",STP.TO
SOUTHERN UNION,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:SUG,"NYSE:SUG,""SOUTHERN UNION""","TSE:ATH,NYSE:SUN,NYSE:WLL,TSE:BTE,NYSE:QEP","ATH.TO,$SUN,$WLL,BTE.TO,$QEP",SOUTHERN UNION,NYSE:SUG,"NYSE:SUG,SOUTHERN UNION","NYSE:SUG,SOUTHERN UNION",$SUG
NEXEN,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:NXY,"TSE:NXY,""NEXEN""","NYSE:EQT,ASX:OSH,NYSE:CXO,TSE:COS,NYSE:RRC,TSE:BKX","$EQT,OSH.AX,$CXO,COS.TO,$RRC,BKX.TO",NEXEN,TSE:NXY,"TSE:NXY,NEXEN","TSE:NXY,NEXEN",NXY.TO
SOUTHWESTERN ENERGY,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:SWN,"NYSE:SWN,""SOUTHWESTERN ENERGY""","ASX:STO,NYSE:CIE,NYSE:PXD,TSE:TLM,TSE:CPG","STO.AX,$CIE,$PXD,TLM.TO,CPG.TO",SOUTHWESTERN ENERGY,NYSE:SWN,"NYSE:SWN,SOUTHWESTERN ENERGY","NYSE:SWN,SOUTHWESTERN ENERGY",$SWN
NEXUS ENERGY,Australia,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",ASX:NXS,"ASX:NXS,""NEXUS ENERGY""","NSE:RELIANCE,TSE:BKX,TSE:GFS,TSE:ZAR,ASX:HZN,ASX:LNC","RELI.NS,BKX.TO,GFS.TO,ZAR.TO,HZN.AX,LNC.AX",NEXUS ENERGY,ASX:NXS,"ASX:NXS,NEXUS ENERGY","ASX:NXS,NEXUS ENERGY",NXS.AX
RANGE RESOURCES,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:RRC,"NYSE:RRC,""RANGE RESOURCES""","TSE:NXY,TSE:COS,ASX:STO,NYSE:CIE,NYSE:PXD","NXY.TO,COS.TO,STO.AX,$CIE,$PXD",RANGE RESOURCES,NYSE:RRC,"NYSE:RRC,RANGE RESOURCES","NYSE:RRC,RANGE RESOURCES",$RRC
ZARGON OIL & GAS,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:ZAR,"TSE:ZAR,""ZARGON OIL & GAS""","ASX:NXS,TSE:GFS,TSE:NGL,NYSE:HGT,ASX:HZN","NXS.AX,GFS.TO,NGL.TO,$HGT,HZN.AX",ZARGON OIL & GAS,TSE:ZAR,"TSE:ZAR,ZARGON OIL & GAS","TSE:ZAR,ZARGON OIL & GAS",ZAR.TO
BILL BARRETT,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:BBG,"NYSE:BBG,""BILL BARRETT""","ASX:KAR,TSE:NAE,TSE:PMG,LON:SIA,LON:AFR,NYSE:HGT,NYSE:SJT","KAR.AX,NAE.TO,PMG.TO,SIA.L,AFRE.L,$HGT,$SJT",BILL BARRETT,NYSE:BBG,"NYSE:BBG,BILL BARRETT","NYSE:BBG,BILL BARRETT",$BBG
ANADARKO PETROLEUM,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:APC,"NYSE:APC,""ANADARKO PETROLEUM""","ASX:WPL,TSE:CNQ,NYSE:APA,NYSE:OXY,NSE:OIL","WPL.AX,CNQ.TO,$APA,$OXY,OILI.NS",ANADARKO PETROLEUM,NYSE:APC,"NYSE:APC,ANADARKO PETROLEUM","NYSE:APC,ANADARKO PETROLEUM",$APC
SAN JUAN BASIN ROYALTY TRUST,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:SJT,"NYSE:SJT,""SAN JUAN BASIN ROYALTY TRUST""","TSE:PXT,NASDAQ:TGA,TSE:NKO,ASX:AWE,TSE:CR,NYSE:HGT,NYSE:SFY","PXT.TO,TGA.OQ,NKO.TO,AWE.AX,CR.TO,$HGT,$SFY",SAN JUAN BASIN ROYALTY TRUST,NYSE:SJT,"NYSE:SJT,SAN JUAN BASIN ROYALTY TRUST","NYSE:SJT,SAN JUAN BASIN ROYALTY TRUST",$SJT
AWE,Australia,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",ASX:AWE,"ASX:AWE,""AWE""","TSE:NKO,NYSE:SJT,TSE:CR,ASX:SXY,NYSE:SFY,ASX:NXS","NKO.TO,$SJT,CR.TO,SXY.AX,$SFY,NXS.AX",AWE,ASX:AWE,"ASX:AWE,AWE","ASX:AWE,AWE",AWE.AX
SAN AI OIL,Japan,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TYO:8097,"TYO:8097,""SAN AI OIL""","NSE:RELIANCE,TSE:BKX,ASX:NXS","RELI.NS,BKX.TO,NXS.AX",SAN AI OIL,TYO:8097,"TYO:8097,SAN AI OIL","TYO:8097,SAN AI OIL",8097.T
ENCANA,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:ECA,"TSE:ECA,""ENCANA""","NYSE:VLO,HKG:0467,NYSE:NBL,NYSE:DVN,NYSE:EOG,TSE:BKX,TSE:GFS","$VLO,0467.HK,$NBL,$DVN,$EOG,BKX.TO,GFS.TO",ENCANA,TSE:ECA,"TSE:ECA,ENCANA","TSE:ECA,ENCANA",ECA.TO
SANDRIDGE ENERGY,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:SD,"NYSE:SD,""SANDRIDGE ENERGY""","NYSE:WPX,TSE:BNP,NYSE:SM,TSE:KEY,NYSE:EGN","$WPX,BNP.TO,$SM,KEY.TO,$EGN",SANDRIDGE ENERGY,NYSE:SD,"NYSE:SD,SANDRIDGE ENERGY","NYSE:SD,SANDRIDGE ENERGY",$SD
ULTRA PETROLEUM,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:UPL,"NYSE:UPL,""ULTRA PETROLEUM""","NYSE:SD,TSE:KEY,NYSE:EGN,NYSE:TSO,ASX:CTX","$SD,KEY.TO,$EGN,$TSO,CTX.AX",ULTRA PETROLEUM,NYSE:UPL,"NYSE:UPL,ULTRA PETROLEUM","NYSE:UPL,ULTRA PETROLEUM",$UPL
ANGLE ENERGY,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:NGL,"TSE:NGL,""ANGLE ENERGY""","TSE:GFS,TSE:ZAR,NYSE:HGT,ASX:HZN,ASX:LNC","GFS.TO,ZAR.TO,$HGT,HZN.AX,LNC.AX",ANGLE ENERGY,TSE:NGL,"TSE:NGL,ANGLE ENERGY","TSE:NGL,ANGLE ENERGY",NGL.TO
FOREST OIL,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:FST,"NYSE:FST,""FOREST OIL""","TSE:CR,ASX:SXY,NYSE:SFY,TSE:LEG,NYSE:PBT","CR.TO,SXY.AX,$SFY,LEG.TO,$PBT",FOREST OIL,NYSE:FST,"NYSE:FST,FOREST OIL","NYSE:FST,FOREST OIL",$FST
ADVANTAGE OIL & GAS,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:AAV,"TSE:AAV,""ADVANTAGE OIL & GAS""","NSE:RELIANCE,TSE:BKX,ASX:NXS","RELI.NS,BKX.TO,NXS.AX",ADVANTAGE OIL & GAS,TSE:AAV,"TSE:AAV,ADVANTAGE OIL & GAS","TSE:AAV,ADVANTAGE OIL & GAS",AAV.TO
ENERGEN,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:EGN,"NYSE:EGN,""ENERGEN""","NYSE:SM,NYSE:SD,TSE:KEY,NYSE:UPL,NYSE:TSO","$SM,$SD,KEY.TO,$UPL,$TSO",ENERGEN,NYSE:EGN,"NYSE:EGN,ENERGEN","NYSE:EGN,ENERGEN",$EGN
PIONEER NATURAL RESOURCES,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:PXD,"NYSE:PXD,""PIONEER NATURAL RESOURCES""","ASX:STO,NYSE:CIE,NYSE:SWN,TSE:TLM,TSE:CPG","STO.AX,$CIE,$SWN,TLM.TO,CPG.TO",PIONEER NATURAL RESOURCES,NYSE:PXD,"NYSE:PXD,PIONEER NATURAL RESOURCES","NYSE:PXD,PIONEER NATURAL RESOURCES",$PXD
BIRCHCLIFF ENERGY,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:BIR,"TSE:BIR,""BIRCHCLIFF ENERGY""","NYSE:FST,TSE:LEG,NYSE:PBT,TSE:BNE,LON:ENQ","$FST,LEG.TO,$PBT,BNE.TO,ENQ.L",BIRCHCLIFF ENERGY,TSE:BIR,"TSE:BIR,BIRCHCLIFF ENERGY","TSE:BIR,BIRCHCLIFF ENERGY",BIR.TO
FORMOSA PETROCHEMICAL,Taiwan,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TPE:6505,"TPE:6505,""FORMOSA PETROCHEMICAL""","NSE:CAIRN,NSE:IOC,HKG:0883","CAIL.BO,IOC.NS,0883.HK",FORMOSA PETROCHEMICAL,TPE:6505,"TPE:6505,FORMOSA PETROCHEMICAL","TPE:6505,FORMOSA PETROCHEMICAL",6505.TW
TALISMAN ENERGY,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:TLM,"TSE:TLM,""TALISMAN ENERGY""","NYSE:PXD,NYSE:SWN,TSE:CPG,NYSE:CLR,NYSE:CHK,TSE:BKX","$PXD,$SWN,CPG.TO,$CLR,$CHK,BKX.TO",TALISMAN ENERGY,TSE:TLM,"TSE:TLM,TALISMAN ENERGY","TSE:TLM,TALISMAN ENERGY",TLM.TO
NIKO RESOURCES,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:NKO,"TSE:NKO,""NIKO RESOURCES""","TSE:PXT,NASDAQ:TGA,NYSE:SJT,ASX:AWE,TSE:CR","PXT.TO,TGA.OQ,$SJT,AWE.AX,CR.TO",NIKO RESOURCES,TSE:NKO,"TSE:NKO,NIKO RESOURCES","TSE:NKO,NIKO RESOURCES",NKO.TO
CRESCENT POINT ENERGY,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:CPG,"TSE:CPG,""CRESCENT POINT ENERGY""","NYSE:SWN,TSE:TLM,NYSE:CLR,NYSE:CHK,LON:TLW,TSE:BKX","$SWN,TLM.TO,$CLR,$CHK,TLW.L,BKX.TO",CRESCENT POINT ENERGY,TSE:CPG,"TSE:CPG,CRESCENT POINT ENERGY","TSE:CPG,CRESCENT POINT ENERGY",CPG.TO
ENERGY XXI,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NASDAQ:EXXI,"NASDAQ:EXXI,""ENERGY XXI""","NYSE:PGH,NYSE:CVI,NYSE:ERF,TSE:ALA,NYSE:WPX","PGH.N,$CVI,ERF.N,ALA.TO,$WPX",ENERGY XXI,NASDAQ:EXXI,"NASDAQ:EXXI,ENERGY XXI","NASDAQ:EXXI,ENERGY XXI",$EXXI
ENERPLUS,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NYSE:ERF,"NYSE:ERF,""ENERPLUS""","NYSE:PGH,NYSE:CVI,NASDAQ:EXXI,TSE:ALA,NYSE:WPX","PGH.N,$CVI,$EXXI,ALA.TO,$WPX",ENERPLUS,NYSE:ERF,"NYSE:ERF,ENERPLUS","NYSE:ERF,ENERPLUS",ERF
CREW ENERGY,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:CR,"TSE:CR,""CREW ENERGY""","NYSE:SJT,ASX:AWE,ASX:SXY,NYSE:SFY,NYSE:FST,TSE:BKX,TSE:GFS","$SJT,AWE.AX,SXY.AX,$SFY,$FST,BKX.TO,GFS.TO",CREW ENERGY,TSE:CR,"TSE:CR,CREW ENERGY","TSE:CR,CREW ENERGY",CR.TO
BLACKPEARL RESOURCES,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:PXX,"TSE:PXX,""BLACKPEARL RESOURCES""","TSE:BIR,TSE:BNE,LON:ENQ,ASX:KAR,TSE:NAE","BIR.TO,BNE.TO,ENQ.L,KAR.AX,NAE.TO",BLACKPEARL RESOURCES,TSE:PXX,"TSE:PXX,BLACKPEARL RESOURCES","TSE:PXX,BLACKPEARL RESOURCES",PXX.TO
KEYERA,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:KEY,"TSE:KEY,""KEYERA""","NYSE:SM,NYSE:SD,NYSE:PVX,NYSE:EGN,NYSE:UPL,TSE:BKX","$SM,$SD,PVX.N,$EGN,$UPL,BKX.TO",KEYERA,TSE:KEY,"TSE:KEY,KEYERA","TSE:KEY,KEYERA",KEY.TO
SANTOS,Australia,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",ASX:STO,"ASX:STO,""SANTOS""","TSE:COS,NYSE:RRC,NYSE:CIE,NYSE:PXD,NYSE:SWN,ASX:NXS,ASX:HZN","COS.TO,$RRC,$CIE,$PXD,$SWN,NXS.AX,HZN.AX",SANTOS,ASX:STO,"ASX:STO,SANTOS","ASX:STO,SANTOS",STO.AX
LEGACY OIL PLUS GAS,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:LEG,"TSE:LEG,""LEGACY OIL PLUS GAS""","NYSE:SFY,NYSE:FST,NYSE:PBT,TSE:BIR,TSE:BNE","$SFY,$FST,$PBT,BIR.TO,BNE.TO",LEGACY OIL PLUS GAS,TSE:LEG,"TSE:LEG,LEGACY OIL PLUS GAS","TSE:LEG,LEGACY OIL PLUS GAS",LEG.TO
ITHACA ENERGY,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:IAE,"TSE:IAE,""ITHACA ENERGY""","TSE:NVA,LON:SMDR,TSE:STP,TSE:PXT,NASDAQ:TGA","NVA.TO,SMDR.L,STP.TO,PXT.TO,TGA.OQ",ITHACA ENERGY,TSE:IAE,"TSE:IAE,ITHACA ENERGY","TSE:IAE,ITHACA ENERGY",IAE.TO
RELIANCE INDUSTRIES,India,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",NSE:RELIANCE,"NSE:RELIANCE,""RELIANCE INDUSTRIES""","TSE:BKX,ASX:NXS,TSE:GFS,NSE:OIL,NSE:CAIRN","BKX.TO,NXS.AX,GFS.TO,OILI.NS,CAIL.BO",RELIANCE INDUSTRIES,NSE:RELIANCE,"NSE:RELIANCE,RELIANCE INDUSTRIES","NSE:RELIANCE,RELIANCE INDUSTRIES",RELI.NS
ENQUEST,United Kingdom,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",LON:ENQ,"LON:ENQ,""ENQUEST""","TSE:BIR,TSE:BNE,TSE:PXX,ASX:KAR,TSE:NAE,LON:SMDR,LON:SIA","BIR.TO,BNE.TO,PXX.TO,KAR.AX,NAE.TO,SMDR.L,SIA.L",ENQUEST,LON:ENQ,"LON:ENQ,ENQUEST","LON:ENQ,ENQUEST",ENQ.L
AOC ,Japan,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TYO:5017,"TYO:5017,""AOC ""","NSE:RELIANCE,TSE:BKX,ASX:NXS","RELI.NS,BKX.TO,NXS.AX",AOC ,TYO:5017,"TYO:5017,AOC ","TYO:5017,AOC ",5017.T
BNK PETROLEUM,Canada,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:BKX,"TSE:BKX,""BNK PETROLEUM""","NSE:RELIANCE,ASX:NXS,TSE:GFS,TSE:ZAR","RELI.NS,NXS.AX,GFS.TO,ZAR.TO",BNK PETROLEUM,TSE:BKX,"TSE:BKX,BNK PETROLEUM","TSE:BKX,BNK PETROLEUM",BKX.TO
GRAN TIERRA ENERGY,United States,Oil & Gas,"Asset Management,Debt,Equities,Investment Banking",TSE:GTE,"TSE:GTE,""GRAN TIERRA ENERGY""","TSE:FRU,ASX:BPT,NYSE:SGY,LON:CNE,NYSE:XCO","FRU.TO,BPT.AX,$SGY,CNE.L,$XCO",GRAN TIERRA ENERGY,TSE:GTE,"TSE:GTE,GRAN TIERRA ENERGY","TSE:GTE,GRAN TIERRA ENERGY",$GTE
