TRW AUTOMOTIVE HOLDINGS,TRW.N,NYSE:TRW,NYSE:WBC EPA:FR NYSE:LEA NSE:BOSCHLTD NASDAQ:LKQX ,$WBC VLOF.PA $LEA BOSH.NS $LKQX 
TS TECH,7313.T,TYO:7313,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
ALPINE ELECTRONICS,6816.T,TYO:6816,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
GENTEX,$GNTX,NASDAQ:GNTX,HKG:0868 NSE:EXIDEIND NSE:CUMMINSIND NYSE:WBC EPA:FR NYSE:TEN ,0868.HK EXID.NS CUMM.NS $WBC VLOF.PA $TEN 
GENUINE PARTS,$GPC,NYSE:GPC,LON:GKN NYSE:BWA TSE:MG NYSE:JCI ,GKN.L $BWA MG.TO $JCI 
CALSONIC KANSEI,7248.T,TYO:7248,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
DENSO,6902.T,TYO:6902,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
DEPO AUTO PARTS INDUSTRIAL,6605.TW,TPE:6605,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
T RAD,7236.T,TYO:7236,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TIANNENG POWER INTERNATIONAL,0819.HK,HKG:0819,NSE:AMTEKINDIA NSE:WABCOINDIA TSE:MRE HKG:0425 TSE:LNR ,AMTI.NS WABC.NS MRE.TO 0425.HK LNR.TO 
YOROZU,7294.T,TYO:7294,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
MAGNA INTERNATIONAL,MG.TO,TSE:MG,LON:GKN NYSE:BWA NYSE:GPC NYSE:JCI ,GKN.L $BWA $GPC $JCI 
MINTH GROUP,0425.HK,HKG:0425,HKG:0819 TSE:MRE TSE:LNR NYSE:TEN NYSE:DAN HKG:0729 HKG:0868 ,0819.HK MRE.TO LNR.TO $TEN $DAN 0729.HK 0868.HK 
TACHI S,7239.T,TYO:7239,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
GKN,GKN.L,LON:GKN,NYSE:LEA NSE:BOSCHLTD NASDAQ:LKQX NYSE:BWA TSE:MG ,$LEA BOSH.NS $LKQX $BWA MG.TO 
AUTOLIV,$ALV,NYSE:ALV,NYSE:LEA NSE:BOSCHLTD NASDAQ:LKQX LON:GKN NYSE:BWA ,$LEA BOSH.NS $LKQX GKN.L $BWA 
TYC BROTHER INDUSTRIAL,1522.TW,TPE:1522,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
ELRINGKLINGER,ZILGn.DE,ETR:ZIL2,NYSE:TEN NYSE:DAN EPA:EO ETR:RHM HKG:0868 ,$TEN $DAN EPED.PA RHMG.DE 0868.HK 
WABCO HOLDINGS,$WBC,NYSE:WBC,NSE:CUMMINSIND NASDAQ:GNTX EPA:FR NYSE:LEA NSE:BOSCHLTD ,CUMM.NS $GNTX VLOF.PA $LEA BOSH.NS 
WABCO INDIA,WABC.NS,NSE:WABCOINDIA,HKG:0729 NSE:AMTEKAUTO NSE:AMTEKINDIA HKG:0819 TSE:MRE ,0729.HK AMTK.NS AMTI.NS 0819.HK MRE.TO 
MITSUBA,7280.T,TYO:7280,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
NGK SPARK PLUG CO.,5334.T,TYO:5334,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
NHK SPRING CO.,5991.T,TYO:5991,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
AMTEK AUTO,AMTK.NS,NSE:AMTEKAUTO,NSE:KIRLOSENG HKG:0729 NSE:AMTEKINDIA NSE:WABCOINDIA ,KIRO.NS 0729.HK AMTI.NS WABC.NS 
AMTEK INDIA,AMTI.NS,NSE:AMTEKINDIA,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO NSE:WABCOINDIA HKG:0819 ,KIRO.NS 0729.HK AMTK.NS WABC.NS 0819.HK 
KEIHIN,7251.T,TYO:7251,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
ZHONGSHENG GROUP HOLDINGS,0881.HK,HKG:0881,HKG:0868 NSE:EXIDEIND NSE:CUMMINSIND NASDAQ:GNTX NYSE:WBC ,0868.HK EXID.NS CUMM.NS $GNTX $WBC 
SANDEN,6444.T,TYO:6444,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
SHOWA,7274.T,TYO:7274,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
NIFCO,7988.T,TYO:7988,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TAKATA,7312.T,TYO:7312,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TOKAI RIKA,6995.T,TYO:6995,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TOKAI RUBBER INDUSTRIES,5191.T,TYO:5191,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
LEAR,$LEA,NYSE:LEA,NASDAQ:GNTX NYSE:WBC EPA:FR NSE:BOSCHLTD NASDAQ:LKQX ,$GNTX $WBC VLOF.PA BOSH.NS $LKQX 
MARTINREA INTERNATIONAL,MRE.TO,TSE:MRE,NSE:AMTEKINDIA NSE:WABCOINDIA HKG:0819 HKG:0425 TSE:LNR ,AMTI.NS WABC.NS 0819.HK 0425.HK LNR.TO 
NIPPON SEIKI,7287.T,TYO:7287,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TONG YANG INDUSTRY,1319.TW,TPE:1319,NSE:AMTEKAUTO NSE:AMTEKINDIA NSE:WABCOINDIA HKG:0819 TSE:MRE ,AMTK.NS AMTI.NS WABC.NS 0819.HK MRE.TO 
UNIPRES,5949.T,TYO:5949,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
CUMMINS INDIA,CUMM.NS,NSE:CUMMINSIND,HKG:0868 NSE:EXIDEIND NASDAQ:GNTX NYSE:WBC EPA:FR NSE:KIRLOSENG ,0868.HK EXID.NS $GNTX $WBC VLOF.PA KIRO.NS 
BORGWARNER,$BWA,NYSE:BWA,NASDAQ:LKQX LON:GKN TSE:MG NYSE:GPC NYSE:JCI ,$LKQX GKN.L MG.TO $GPC $JCI 
TOPRE,5975.T,TYO:5975,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
RHEINMETALL,RHMG.DE,ETR:RHM,NYSE:DAN EPA:EO HKG:0868 NSE:EXIDEIND NSE:CUMMINSIND ,$DAN EPED.PA 0868.HK EXID.NS CUMM.NS 
BOSCH,BOSH.NS,NSE:BOSCHLTD,EPA:FR NYSE:LEA NASDAQ:LKQX LON:GKN NYSE:BWA NSE:KIRLOSENG NSE:AMTEKAUTO ,VLOF.PA $LEA $LKQX GKN.L $BWA KIRO.NS AMTK.NS 
KIRLOSKAR OIL ENGINES,KIRO.NS,NSE:KIRLOSENG,HKG:0729 NSE:AMTEKAUTO NSE:AMTEKINDIA ,0729.HK AMTK.NS AMTI.NS 
MOTHERSON SUMI SYSTEMS,MOSS.NS,NSE:MOTHERSUMI,HKG:0819 TSE:MRE HKG:0425 TSE:LNR NYSE:TEN ,0819.HK MRE.TO 0425.HK LNR.TO $TEN 
RIKEN,6462.T,TYO:6462,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
NISSIN KOGYO,7230.T,TYO:7230,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
AISIN SEIKI CO.,7259.T,TYO:7259,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
LINAMAR,LNR.TO,TSE:LNR,HKG:0819 TSE:MRE HKG:0425 NYSE:TEN NYSE:DAN TSE:MG ,0819.HK MRE.TO 0425.HK $TEN $DAN MG.TO 
SINOPOLY BATTERY,0729.HK,HKG:0729,NSE:KIRLOSENG NSE:AMTEKAUTO NSE:AMTEKINDIA NSE:WABCOINDIA HKG:0425 HKG:0868 ,KIRO.NS AMTK.NS AMTI.NS WABC.NS 0425.HK 0868.HK 
BREMBO SPA,BRBI.MI,BIT:BRE,NSE:AMTEKINDIA NSE:WABCOINDIA HKG:0819 TSE:MRE HKG:0425 ,AMTI.NS WABC.NS 0819.HK MRE.TO 0425.HK 
NOK,7240.T,TYO:7240,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
EXEDY,7278.T,TYO:7278,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
KOITO MANUFACTURING CO.,7276.T,TYO:7276,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
PRESS KOGYO,7246.T,TYO:7246,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
EXIDE INDUSTRIES,EXID.NS,NSE:EXIDEIND,EPA:EO ETR:RHM HKG:0868 NSE:CUMMINSIND NASDAQ:GNTX NSE:KIRLOSENG ,EPED.PA RHMG.DE 0868.HK CUMM.NS $GNTX KIRO.NS 
GS YUASA,6674.T,TYO:6674,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TOYODA GOSEI CO.,7282.T,TYO:7282,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
ASAHI INDIA GLASS,AISG.NS,NSE:ASAHIINDIA,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TOYOTA BOSHOKU,3116.T,TYO:3116,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TOYOTA INDUSTRIES,6201.T,TYO:6201,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
FUTABA INDUSTRIAL,7241.T,TYO:7241,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
TPR,6463.T,TYO:6463,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
LKQ,$LKQX,NASDAQ:LKQX,NYSE:LEA NSE:BOSCHLTD NYSE:ALV LON:GKN NYSE:BWA ,$LEA BOSH.NS $ALV GKN.L $BWA 
VALEO,VLOF.PA,EPA:FR,NSE:CUMMINSIND NASDAQ:GNTX NYSE:WBC NYSE:LEA NSE:BOSCHLTD EPA:EO ,CUMM.NS $GNTX $WBC $LEA BOSH.NS EPED.PA 
TENNECO,$TEN,NYSE:TEN,HKG:0425 TSE:LNR NYSE:DAN EPA:EO ETR:RHM ,0425.HK LNR.TO $DAN EPED.PA RHMG.DE 
JOHNSON CONTROLS,$JCI,NYSE:JCI,NYSE:BWA TSE:MG NYSE:GPC ,$BWA MG.TO $GPC 
DANA HOLDING,$DAN,NYSE:DAN,TSE:LNR NYSE:TEN EPA:EO ETR:RHM HKG:0868 ,LNR.TO $TEN EPED.PA RHMG.DE 0868.HK 
XINYI GLASS HOLDINGS,0868.HK,HKG:0868,NYSE:DAN EPA:EO ETR:RHM NSE:EXIDEIND NSE:CUMMINSIND HKG:0729 HKG:0425 ,$DAN EPED.PA RHMG.DE EXID.NS CUMM.NS 0729.HK 0425.HK 
JTEKT,6473.T,TYO:6473,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
NSK,6471.T,TYO:6471,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
FAURECIA,EPED.PA,EPA:EO,NYSE:TEN NYSE:DAN ETR:ZIL2 ETR:RHM HKG:0868 EPA:FR ,$TEN $DAN ZILGn.DE RHMG.DE 0868.HK VLOF.PA 
RYOBI,5851.T,TYO:5851,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
FCC,7296.T,TYO:7296,NSE:KIRLOSENG HKG:0729 NSE:AMTEKAUTO ,KIRO.NS 0729.HK AMTK.NS 
SUZUKI MOTOR,7269.T,TYO:7269,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
GENERAL MOTORS,$GM,NYSE:GM,NYSE:HOG EPA:RNO NYSE:F ETR:VOW ,$HOG RENA.PA $F VOWG.DE 
FIAT,FIA.MI,BIT:F,NASDAQ:TSLA HKG:1211 HKG:2333 NSE:BAJAJ-AUTO NYSE:HOG ,$TSLA 1211.HK 2333.HK BAJA.NS $HOG 
FIAT SPA,FIA_p.MI,BIT:FP,HKG:1211 BIT:F HKG:2333 NSE:BAJAJ-AUTO NYSE:HOG ,1211.HK FIA.MI 2333.HK BAJA.NS $HOG 
FIAT IND RSP,FIAn.MI,BIT:FIR,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
CHINA MOTOR,2204.TW,TPE:2204,NSE:TVSMOTOR TPE:2206 HKG:0175 TPE:2201 ,TVSM.NS 2206.TW 0175.HK 2201.TW 
GUANGZHOU AUTOMOBILE GROUP,2238.HK,HKG:2238,EPA:UG NASDAQ:TSLA HKG:1211 BIT:F HKG:2333 ,PEUP.PA $TSLA 1211.HK FIA.MI 2333.HK 
VOLKSWAGEN,VOWG.DE,ETR:VOW,EPA:RNO NYSE:GM NYSE:F ,RENA.PA $GM $F 
VOLKSWAGEN,VOWG_p.DE,ETR:VOW3,NYSE:GM NYSE:F ETR:VOW ,$GM $F VOWG.DE 
PEUGEOT,PEUP.PA,EPA:UG,TPE:2204 HKG:0175 TPE:2201 NASDAQ:TSLA HKG:1211 EPA:RNO ,2204.TW 0175.HK 2201.TW $TSLA 1211.HK RENA.PA 
TVS MOTOR,TVSM.NS,NSE:TVSMOTOR,TPE:2206 TPE:2204 HKG:0175 NSE:BAJAJ-AUTO ,2206.TW 2204.TW 0175.HK BAJA.NS 
HARLEY DAVIDSON,$HOG,NYSE:HOG,BIT:F HKG:2333 NSE:BAJAJ-AUTO EPA:RNO NYSE:GM NASDAQ:TSLA ,FIA.MI 2333.HK BAJA.NS RENA.PA $GM $TSLA 
YULON MOTOR,2201.TW,TPE:2201,TPE:2206 TPE:2204 HKG:0175 EPA:UG NASDAQ:TSLA ,2206.TW 2204.TW 0175.HK PEUP.PA $TSLA 
YULON NISSAN MOTOR,2227.TW,TPE:2227,TPE:2206 TPE:2204 HKG:0175 TPE:2201 EPA:UG ,2206.TW 2204.TW 0175.HK 2201.TW PEUP.PA 
MITSUBISHI MOTORS,7211.T,TYO:7211,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
FORD MOTOR,$F,NYSE:F,NYSE:HOG EPA:RNO NYSE:GM ETR:VOW ,$HOG RENA.PA $GM VOWG.DE 
BAJAJ AUTO,BAJA.NS,NSE:BAJAJ-AUTO,HKG:1211 BIT:F HKG:2333 NYSE:HOG EPA:RNO NSE:TVSMOTOR ,1211.HK FIA.MI 2333.HK $HOG RENA.PA TVSM.NS 
SANYANG INDUSTRY,2206.TW,TPE:2206,NSE:TVSMOTOR TPE:2204 HKG:0175 ,TVSM.NS 2204.TW 0175.HK 
MARUTI SUZUKI INDIA,MRTI.NS,NSE:MARUTI,NASDAQ:TSLA HKG:1211 BIT:F HKG:2333 NSE:BAJAJ-AUTO ,$TSLA 1211.HK FIA.MI 2333.HK BAJA.NS 
BAYERISCHE MOTOREN WERKE,BMWG.DE,ETR:BMW,EPA:RNO NYSE:GM NYSE:F ETR:VOW ,RENA.PA $GM $F VOWG.DE 
BAYERISCHE MOTOREN WERKE,BMWG_p.DE,ETR:BMW3,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
RENAULT,RENA.PA,EPA:RNO,HKG:2333 NSE:BAJAJ-AUTO NYSE:HOG NYSE:GM NYSE:F EPA:UG ,2333.HK BAJA.NS $HOG $GM $F PEUP.PA 
HERO MOTOCORP,HROM.NS,NSE:HEROMOTOCO,BIT:F HKG:2333 NSE:BAJAJ-AUTO NYSE:HOG EPA:RNO ,FIA.MI 2333.HK BAJA.NS $HOG RENA.PA 
DONGFENG MOTOR GROUP CO.,0489.HK,HKG:0489,NSE:BAJAJ-AUTO NYSE:HOG EPA:RNO NYSE:GM NYSE:F ,BAJA.NS $HOG RENA.PA $GM $F 
GREAT WALL MOTOR,2333.HK,HKG:2333,NASDAQ:TSLA HKG:1211 BIT:F NSE:BAJAJ-AUTO NYSE:HOG ,$TSLA 1211.HK FIA.MI BAJA.NS $HOG 
PORSCHE AUTOMOBIL HOLDING SE,PSHG_p.DE,ETR:PAH3,NSE:BAJAJ-AUTO NYSE:HOG EPA:RNO NYSE:GM NYSE:F ,BAJA.NS $HOG RENA.PA $GM $F 
MAZDA MOTOR,7261.T,TYO:7261,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
NISSAN SHATAI,7222.T,TYO:7222,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
FUJI HEAVY INDUSTRIES,7270.T,TYO:7270,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
BRILLIANCE CHINA AUTOMOTIVE HOLDING,1114.HK,HKG:1114,EPA:UG NASDAQ:TSLA HKG:1211 BIT:F HKG:2333 ,PEUP.PA $TSLA 1211.HK FIA.MI 2333.HK 
DAIHATSU MOTOR CO.,7262.T,TYO:7262,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
TOYOTA MOTOR,7203.T,TYO:7203,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
DAIMLER,DAIGn.DE,ETR:DAIN,NSE:TVSMOTOR TPE:2206 TPE:2204 ETR:VOW ,TVSM.NS 2206.TW 2204.TW VOWG.DE 
HONDA MOTOR CO.,7267.T,TYO:7267,NSE:TVSMOTOR TPE:2206 TPE:2204 ,TVSM.NS 2206.TW 2204.TW 
TESLA MOTORS,$TSLA,NASDAQ:TSLA,HKG:0175 TPE:2201 EPA:UG HKG:1211 BIT:F NYSE:HOG NYSE:GM ,0175.HK 2201.TW PEUP.PA 1211.HK FIA.MI $HOG $GM 
BYD,1211.HK,HKG:1211,TPE:2201 EPA:UG NASDAQ:TSLA BIT:F HKG:2333 ,2201.TW PEUP.PA $TSLA FIA.MI 2333.HK 
GEELY AUTOMOBILE HOLDINGS,0175.HK,HKG:0175,TPE:2206 TPE:2204 TPE:2201 EPA:UG NASDAQ:TSLA ,2206.TW 2204.TW 2201.TW PEUP.PA $TSLA 
SVB FINANCIAL GROUP,$SIVB,NASDAQ:SIVB,NYSE:BKU NSE:YESBANK NASDAQ:HBHC NYSE:CYN HKG:0302 ,$BKU YESB.NS $HBHC $CYN 0302.HK 
BANCO BPI,BBPI.LS,ELI:BPI,TPE:2847 HKG:1111 NSE:KARURVYSYA NSE:UCOBANK NASDAQ:FFBC ,2847.TW 1111.HK KARU.NS UCBK.NS $FFBC 
CHANG HWA COMMERCIAL BANK,2801.TW,TPE:2801,NSE:CANBK NASDAQ:HCBK NSE:BANKINDIA NYSE:FRC TPE:2880 ,CNBK.NS $HCBK BOI.NS $FRC 2880.TW 
COMMERCE BANCSHARES,CBSH.OQ,NASDAQ:CBSH,NSE:CANBK NASDAQ:HCBK NSE:BANKINDIA NYSE:FRC TPE:2880 ,CNBK.NS $HCBK BOI.NS $FRC 2880.TW 
BANCO COMERCIAL PORTUGUES,BCP.LS,ELI:BCP,TPE:2847 HKG:1111 NSE:KARURVYSYA NSE:UCOBANK NASDAQ:FFBC ,2847.TW 1111.HK KARU.NS UCBK.NS $FFBC 
BANCO ESPIRITO SANTO,BES.LS,ELI:BES,NASDAQ:WTFC NYSE:BXS NASDAQ:IBKC NSE:INDIANB NYSE:CSE ,$WTFC $BXS $IBKC INBA.NS $CSE 
STATE BANK OF BIKANER AND JAIPUR,SBKB.NS,NSE:SBBJ,NSE:KTKBANK NSE:CUB EBR:DEXB NSE:MAHABANK NSE:VIJAYABANK ,KBNK.NS CTBK.NS DEXI.BR BMBK.NS VJBK.BO 
YAMAGATA BANK,8344.T,TYO:8344,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
BANCO POPOLARE SOCIETA COOPERATIVA,BAPO.MI,BIT:BP,NYSE:TCB NASDAQ:TRMK NASDAQ:FMER NYSE:WBS NASDAQ:FULT ,$TCB $TRMK $FMER $WBS $FULT 
COMMERZBANK,CBKG.DE,ETR:CBK,ETR:DPB NYSE:KEY NSE:AXISBANK TPE:2886 EPA:ACA ,DPBGn.DE $KEY AXBK.NS 2886.TW CAGR.PA 
JUROKU BANK,8356.T,TYO:8356,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
NATIXIS,CNAT.PA,EPA:KN,NYSE:NYB NYSE:CMA HKG:0023 ETR:DPB NYSE:KEY EPA:ACA EPA:BNP ,$NYB $CMA 0023.HK DPBGn.DE $KEY CAGR.PA BNPP.PA 
STATE BANK OF TRAVANCORE,SBKT.NS,NSE:SBT,NSE:KTKBANK NSE:CUB EBR:DEXB NSE:MAHABANK NSE:VIJAYABANK ,KBNK.NS CTBK.NS DEXI.BR BMBK.NS VJBK.BO 
SEVEN BANK,8410.OS,TYO:8410,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
YAMAGUCHI FINANCIAL GROUP,8418.T,TYO:8418,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
COMMONWEALTH BANK OF AUSTRALIA,CBA.AX,ASX:CBA,TSE:RY NYSE:C NYSE:BAC HKG:3988 HKG:1288 ASX:WBB ASX:BOQ ,RY.TO $C $BAC 3988.HK 1288.HK WBB.AX BOQ.AX 
77 BANK,8341.T,TYO:8341,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
PUNJAB NATIONAL BANK,PNBK.NS,NSE:PNB,NYSE:FRC TPE:2880 NSE:BANKBARODA NASDAQ:HBAN NYSE:NYB ,$FRC 2880.TW BOB.NS $HBAN $NYB 
TRUSTMARK,$TRMK,NASDAQ:TRMK,NSE:INDIANB NYSE:CSE NYSE:TCB NASDAQ:FMER NYSE:WBS ,INBA.NS $CSE $TCB $FMER $WBS 
PEOPLES UNITED FINANCIAL,$PBCT,NASDAQ:PBCT,NSE:SBIN NSE:LAKSHVILAS ASX:WBB NASDAQ:FFBC NASDAQ:PVTB ,SBI.NS LVLS.NS WBB.AX $FFBC $PVTB 
VIJAYA BANK,VJBK.BO,NSE:VIJAYABANK,NSE:CUB EBR:DEXB NSE:MAHABANK NSE:DENABANK TPE:2847 ,CTBK.NS DEXI.BR BMBK.NS DENA.NS 2847.TW 
HANCOCK HOLDING,$HBHC,NASDAQ:HBHC,NYSE:BKU NSE:YESBANK NASDAQ:SIVB NYSE:CYN HKG:0302 ,$BKU YESB.NS $SIVB $CYN 0302.HK 
FEDERAL BANK,FED.NS,NSE:FEDERALBNK,NSE:ALBK NASDAQ:UBSI NASDAQ:WABC NASDAQ:WTFC NYSE:BXS NSE:SBIN ,ALBK.NS $UBSI $WABC $WTFC $BXS SBI.NS 
FIDEA HOLDINGS,8713.T,TYO:8713,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
HSBC HOLDINGS,HSBA.L,LON:HSBA,ASX:CBA HKG:3988 HKG:1288 ,CBA.AX 3988.HK 1288.HK 
INTERNATIONAL BANCSHARES,IBOC.OQ,NASDAQ:IBOC,NSE:ALBK NASDAQ:UBSI NSE:FEDERALBNK NASDAQ:WABC NASDAQ:WTFC ,ALBK.NS $UBSI FED.NS $WABC $WTFC 
CHINA MERCHANTS BANK,3968.HK,HKG:3968,HKG:2388 TSE:BMO HKG:3328 EPA:BNP ASX:NAB HKG:0998 ,2388.HK BMO.TO 3328.HK BNPP.PA NAB.AX 0998.HK 
TSUKUBA BANK,8338.T,TYO:8338,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
YES BANK,YESB.NS,NSE:YESBANK,NYSE:BOH NYSE:VLY NYSE:BKU NASDAQ:HBHC NASDAQ:SIVB NSE:SBIN NSE:LAKSHVILAS ,$BOH $VLY $BKU $HBHC $SIVB SBI.NS LVLS.NS 
HANG SENG BANK,0011.HK,HKG:0011,NASDAQ:FITB HKG:0998 ETR:DBK LON:BARC HKG:2388 HKG:1111 ,$FITB 0998.HK DBKGn.DE BARC.L 2388.HK 1111.HK 
M&T BANK,$MTB,NYSE:MTB,NSE:SBIN NSE:LAKSHVILAS ASX:WBB NASDAQ:FFBC NASDAQ:PVTB ,SBI.NS LVLS.NS WBB.AX $FFBC $PVTB 
EHIME BANK,8541.T,TYO:8541,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
FIFTH THIRD BANCORP,$FITB,NASDAQ:FITB,NYSE:RF TSE:NA NYSE:STI HKG:0998 ETR:DBK ,$RF NA.TO $STI 0998.HK DBKGn.DE 
HUA NAN FINANCIAL HOLDINGS,2880.TW,TPE:2880,NASDAQ:HCBK NSE:BANKINDIA NYSE:FRC NSE:BANKBARODA NASDAQ:HBAN TPE:2847 TPE:2886 ,$HCBK BOI.NS $FRC BOB.NS $HBAN 2847.TW 2886.TW 
MIE BANK,8374.T,TYO:8374,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
CHINA MINSHENG BANKING CORP.,1988.HK,HKG:1988,NYSE:STI NASDAQ:FITB HKG:0998 ETR:DBK HKG:0011 ,$STI $FITB 0998.HK DBKGn.DE 0011.HK 
KAGOSHIMA BANK,8390.T,TYO:8390,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
EIGHTEENTH BANK,8396.T,TYO:8396,NSE:SBIN NSE:LAKSHVILAS ASX:WBB ,SBI.NS LVLS.NS WBB.AX 
SYNDICATE BANK,SBNK.NS,NSE:SYNDIBANK,NASDAQ:FFBC EBR:BNB NSE:INGVYSYABK NSE:ANDHRABANK NASDAQ:PVTB ,$FFBC BNAB.BR VYSA.NS ADBK.NS $PVTB 
