Id,Title,Category,Address,Autopopulate,Industry,Geography,Profession
4ed0d8cf7b3fc62cf5000bbe,ilSole24ore: Radio24 Borse in diretta,Podcast,http://www.ilsole24ore.com/rss/Radio24_borse_in_diretta.xml,,All Sectors,Italy,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000bc0,ilSole24ore: Radio24 Gr24,Podcast,http://www.ilsole24ore.com/rss/Radio24_gr24.xml,,All Sectors,Italy,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000bbf,ilSole24ore: Radio24 Strade in diretta,Podcast,http://www.ilsole24ore.com/rss/Radio24_strade_in_diretta.xml,,All Sectors,Italy,"Asset Management,Debt,Equities,Investment Banking"
5048a2d1db466757250073fd,Le Monde,Podcast,http://www.lemonde.fr/rss/videos.xml,,All Sectors,France,"Asset Management,Debt,Equities,Investment Banking"
5048a2cddb46675725007187,Le Monde: RadioZapping,Podcast,http://www.lemonde.fr/podcast-radio-zapping.xml,,All Sectors,France,
5048a2cddb466757250071a5,Le Monde: TeleZapping,Podcast,http://www.lemonde.fr/podcast-tele-zapping.xml,,All Sectors,France,
4ed0d8cf7b3fc62cf5000ba6,Les Echos TV,Podcast,http://www.lesechostv.fr/podcast,,All Sectors,France,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf50008ba,MarketWatch: Andy Jordan's Tech Diary,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=Tech+Diary,,Technology,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2d1db4667572500746d,MarketWatch: Hulbert Financial Files,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=Hulbert+Financial+Files,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000887,"MarketWatch: Money, Markets & More",Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=109&column=Money+Markets+and+More,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf50009a2,MarketWatch: Morning Stock Talk,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=109&column=MarketWatch+Morning+Stock+Talk,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000885,MarketWatch: News Break,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=109&column=MarketWatch+News+Break,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2d2db4667572500748b,MarketWatch: Small Business Bulletin,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=Small+Business+Bulletin,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000888,MarketWatch: Stupid Investment of the Week,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=109&column=MarketWatch+Stupid+Investment+of+the+Week,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000b6e,MarketWatch: Take On Tech,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=109&column=Take+on+Tech,Yes,Technology,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf50008a5,MarketWatch: The Journal Report,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=The+Journal+Report,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2d2db466757250074be,MarketWatch: The Middle Seat,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=The+Middle+Seat,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf50008a4,MarketWatch: This Morning,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=The+Wall+Street+Journal+This+Morning,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2d3db46675725007586,Marketwatch: Watching Your Wallet,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=Watching+Your+Wallet,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf50008a8,MarketWatch: Your Money with Chuck Jaffe,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=109&column=Your+Money+with+Chuck+Jaffe,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2d5db46675725007786,Milano Finanza,Podcast,http://www.milanofinanza.it/rssreader/rssflusso.asp?tipo=mfmob_video,,All Sectors,Italy,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000bc5,Milano Finanza ClassTV,Podcast,http://www.milanofinanza.it/rssreader/rssflusso.asp?tipo=movienews,,All Sectors,Italy,
4ed0d8cf7b3fc62cf5000bc4,Milano Finanza CNBC,Podcast,http://www.milanofinanza.it/rssreader/rssflusso.asp?tipo=moviecnbc,,All Sectors,Italy,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000bc6,Milano Finanza LifeTV,Podcast,http://www.milanofinanza.it/rssreader/rssflusso.asp?tipo=movielife,,All Sectors,Italy,
5048a29fdb46675725003fe4,NineMSN Entertainment,Podcast,http://news.ninemsn.com.au/rss/video/entertainment/,,All Sectors,Australia,
5048a29fdb46675725003ff4,NineMSN News,Podcast,http://news.ninemsn.com.au/rss/video/news/,,All Sectors,Australia,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000699,NYSE: Opening and Closing Bells Podcast,Podcast,http://feeds2.feedburner.com/NyseOpeningAndClosingBells,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2aedb466757250054d6,NYT: David Brooks,Podcast,http://topics.nytimes.com/top/opinion/editorialsandoped/oped/columnists/davidbrooks/index.html?rss=1,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf50009bf,PIMCO,Podcast,http://media.pimco-global.com/audio/io.xml,Yes,"All Sectors,Financials,Sovereigns & Public Finance","Canada,United Kingdom,United States","Asset Management,Debt,Equities,Investment Banking"
5048a2d6db4667572500795d,PR Newswire: Dividends,Podcast,http://www.prnewswire.com/rss/financial-services/dividends-news.rss,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8ce7b3fc62cf5000629,PR Newswire: MultiVu Consumer News Releases,Podcast,http://feeds.feedburner.com/multivuconsumernews,,Consumer Goods & Services,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8ce7b3fc62cf5000624,PR Newswire: MultiVu Financial News Releases,Podcast,http://feeds.feedburner.com/multivufinancialnews,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8ce7b3fc62cf5000626,PR Newswire: MultiVu General News Releases,Podcast,http://feeds.feedburner.com/multivugeneralnews,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8ce7b3fc62cf500061c,PR Newswire: MultiVu Healthcare & Medical News Releases,Podcast,http://feeds.feedburner.com/multivuhealthcarenews,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2abdb4667572500518e,RepubblicaTv - Video podcast,Podcast,http://rss.kataweb.it/videopodcasting/repubblicaradio.xml,,All Sectors,Italy,"Asset Management,Debt,Equities,Investment Banking"
504680e3db46671ccf00edef,Reuters India: Breakingviews,Podcast,http://feeds.reuters.com/reuters/INVideoBreakingviews,Yes,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a287db46675725002d80,Reuters India: Chrystia Freeland,Podcast,http://feeds.reuters.com/reuters/INVideoChrystiaFreeland,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a287db46675725002d90,Reuters India: Entertainment,Podcast,http://feeds.reuters.com/reuters/INVideoEntertainment,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a287db46675725002da0,Reuters India: Environment,Podcast,http://feeds.reuters.com/reuters/INVideoEnvironment,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a287db46675725002db0,Reuters India: Felix Salmon,Podcast,http://feeds.reuters.com/reuters/INVideoFelixSalmon,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb4667572500324e,Reuters India: Latests,Podcast,http://feeds.reuters.com/reuters/VideoINLatest,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a287db46675725002dc0,Reuters India: Lifestyle,Podcast,http://feeds.reuters.com/reuters/INVideoLifestyle,,All Sectors,India,
5048a287db46675725002dd0,Reuters India: Most Popular,Podcast,http://feeds.reuters.com/reuters/INVideoMostWatched,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a287db46675725002de0,Reuters India: Newsmakers,Podcast,http://feeds.reuters.com/reuters/INVideoNewsmakers,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a287db46675725002df0,Reuters India: Oddly Enough,Podcast,http://feeds.reuters.com/reuters/INVideoOddlyEnough,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a287db46675725002e00,Reuters India: Rough Cuts,Podcast,http://feeds.reuters.com/reuters/INVideoRoughCuts,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
504680e4db46671ccf00ee8f,Reuters India: Technology,Podcast,http://feeds.reuters.com/reuters/INVideoTechnology,Yes,Technology,India,"Asset Management,Debt,Equities,Investment Banking"
5048a288db46675725002e17,Reuters India: Top News,Podcast,http://feeds.reuters.com/reuters/INVideoTopNews,Yes,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a288db46675725002e27,Reuters India: World News,Podcast,http://feeds.reuters.com/reuters/INVideoWorldNews,,All Sectors,India,"Asset Management,Debt,Equities,Investment Banking"
5048a289db46675725002ebc,Reuters Japan: Archive,Podcast,http://feeds.reuters.com/reuters/JPVideoArchive,,All Sectors,Japan,"Asset Management,Debt,Equities,Investment Banking"
5048a289db46675725002ecc,Reuters Japan: Business,Podcast,http://feeds.reuters.com/reuters/JPVideoBusiness,Yes,All Sectors,Japan,"Asset Management,Debt,Equities,Investment Banking"
5048a289db46675725002edc,Reuters Japan: Entertainment,Podcast,http://feeds.reuters.com/reuters/JPVideoEntertainment,,All Sectors,Japan,"Asset Management,Debt,Equities,Investment Banking"
5048a289db46675725002eec,Reuters Japan: In Depth,Podcast,http://feeds.reuters.com/reuters/JPVideoInDepth,,All Sectors,Japan,"Asset Management,Debt,Equities,Investment Banking"
5048a28fdb4667572500325e,Reuters Japan: Latest Videos,Podcast,http://feeds.reuters.com/reuters/VideoJPLatest,,All Sectors,Japan,"Asset Management,Debt,Equities,Investment Banking"
5048a289db46675725002efc,Reuters Japan: Oddly Enough,Podcast,http://feeds.reuters.com/reuters/JPVideoOddlyEnough,,All Sectors,Japan,"Asset Management,Debt,Equities,Investment Banking"
5048a289db46675725002f0c,Reuters Japan: Sports and Leisure,Podcast,http://feeds.reuters.com/reuters/JPVideoSportsAndLeisure,,All Sectors,Japan,
5048a289db46675725002f1c,Reuters Japan: Technology,Podcast,http://feeds.reuters.com/reuters/JPVideoTechnology,Yes,Technology,Japan,"Asset Management,Debt,Equities,Investment Banking"
5048a289db46675725002f23,Reuters Japan: Top News,Podcast,http://feeds.reuters.com/reuters/JPVideoTopNews,Yes,All Sectors,Japan,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000b8f,Reuters UK: BreakingViews,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoBreakingviews,Yes,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29ddb46675725003e18,Reuters UK: Business,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoBusiness,Yes,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29ddb46675725003e28,Reuters UK: Business Travel,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoBusinessTravel,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29ddb46675725003e38,Reuters UK: Chrystia Freeland,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoChrystiaFreeland,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29ddb46675725003e48,Reuters UK: Entertainment,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoEntertainment,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29ddb46675725003e58,Reuters UK: Environment,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoEnvironment,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29ddb46675725003e68,Reuters UK: Felix Salmon,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoFelixSalmon,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29edb46675725003e78,Reuters UK: GigaOM,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoGigaOM,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29edb46675725003e88,Reuters UK: Latest,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoLatest,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29edb46675725003e98,Reuters UK: Most Popular,Podcast,http://mf.feeds.reuters.com/reuters/UKvideoMostWatched,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29edb46675725003ea8,Reuters UK: Newsmakers,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoNewsmakers,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29edb46675725003eb8,Reuters UK: Oddly Enough,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoOddlyEnough,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29edb46675725003ec8,Reuters UK: Rough Cuts,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoRoughCuts,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29edb46675725003ed8,Reuters UK: Sports and Leisure,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoSportsAndLeisure,,All Sectors,United Kingdom,
5048a29edb46675725003ee8,Reuters UK: Technology,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoTechnology,Yes,Technology,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000b90,Reuters UK: Top News,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoTopNews,Yes,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a29edb46675725003efe,Reuters UK: World News,Podcast,http://mf.feeds.reuters.com/reuters/UKVideoWorldNews,,All Sectors,United Kingdom,"Asset Management,Debt,Equities,Investment Banking"
5048a28cdb4667572500306a,Reuters US: Breakingviews,Podcast,http://feeds.reuters.com/reuters/USVideoBreakingviews,Yes,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28cdb4667572500307a,Reuters US: Business,Podcast,http://feeds.reuters.com/reuters/USVideoBusiness,Yes,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28cdb4667572500308a,Reuters US: Business Travel,Podcast,http://feeds.reuters.com/reuters/USVideoBusinessTravel,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28cdb4667572500309a,Reuters US: Chrystia Freeland,Podcast,http://feeds.reuters.com/reuters/USVideoChrystiaFreeland,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28cdb466757250030aa,Reuters US: Entertainment,Podcast,http://feeds.reuters.com/reuters/USVideoEntertainment,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28cdb466757250030ba,Reuters US: Environment,Podcast,http://feeds.reuters.com/reuters/USVideoEnvironment,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28cdb466757250030ca,Reuters US: Felix Salmon,Podcast,http://feeds.reuters.com/reuters/USVideoFelixSalmon,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb466757250030da,Reuters US: GigaOM,Podcast,http://feeds.reuters.com/reuters/USVideoGigaom,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb466757250030ea,Reuters US: Latest,Podcast,http://feeds.reuters.com/reuters/USVideoLatest,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb466757250030fa,Reuters US: Lifestyle,Podcast,http://feeds.reuters.com/reuters/USVideoLifestyle,,All Sectors,United States,
5048a28ddb4667572500310a,Reuters US: Most Popular,Podcast,http://feeds.reuters.com/reuters/USVideoMostWatched,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb4667572500311a,Reuters US: Newsmakers,Podcast,http://feeds.reuters.com/reuters/USVideoNewsmakers,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb4667572500312a,Reuters US: Oddly Enough,Podcast,http://feeds.reuters.com/reuters/USVideoOddlyEnough,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb4667572500313a,Reuters US: Personal Finance,Podcast,http://feeds.reuters.com/reuters/USVideoPersonalFinance,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb4667572500314a,Reuters US: Politics,Podcast,http://feeds.reuters.com/reuters/USVideoPolitics,,All Sectors,United States,
5048a28ddb4667572500315a,Reuters US: Rough Cuts,Podcast,http://feeds.reuters.com/reuters/USVideoRoughCuts,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb4667572500316a,Reuters US: Small Business,Podcast,http://feeds.reuters.com/reuters/USVideoSmallBusiness,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28ddb4667572500317a,Reuters US: Technology,Podcast,http://feeds.reuters.com/reuters/USVideoTechnology,Yes,Technology,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb46675725003181,Reuters US: Top Videos,Podcast,http://feeds.reuters.com/reuters/USVideoTopNews,Yes,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb46675725003191,Reuters US: World News,Podcast,http://feeds.reuters.com/reuters/USVideoWorldNews,Yes,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb466757250031c7,Reuters: Breakingviews,Podcast,http://feeds.reuters.com/reuters/video/breakingviews/rss/mp4/,Yes,"All Sectors,Basic Materials,Consumer Gooods & Services,Financials,Health Care,Industrials,Oil & Gas,Sovereigns & Public Finance,Technology,Telecommunications,Utilities","Australia,Belgium,Canada,France,Germany,Hong Kong,Italy,Japan,Netherlands,New Zealand,Portugal,Taiwan","Asset Management,Debt,Equities,Investment Banking"
5048a28edb466757250031e7,Reuters: Business News,Podcast,http://feeds.reuters.com/reuters/video/companyus/rss/mp4/,Yes,"All Sectors,Basic Materials,Consumer Gooods & Services,Financials,Health Care,Industrials,Oil & Gas,Sovereigns & Public Finance,Technology,Telecommunications,Utilities","Australia,Belgium,Canada,France,Germany,Hong Kong,Italy,Japan,Netherlands,New Zealand,Portugal,Taiwan","Asset Management,Debt,Equities,Investment Banking"
5048a28edb466757250031d7,Reuters: Chrystia Freeland,Podcast,http://feeds.reuters.com/reuters/video/chrystiafreeland/rss/mp4/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a282db4667572500283e,Reuters: David Cay Johnston,Podcast,http://feeds.reuters.com/reuters/blogs/DavidCayJohnston,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb466757250031f7,Reuters: Entertainment,Podcast,http://feeds.reuters.com/reuters/video/entertainment/rss/mp4/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb46675725003207,Reuters: Felix Salmon,Podcast,http://feeds.reuters.com/reuters/video/felixsalmon/rss/mp4/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a282db466757250027f5,Reuters: Newsmaker (audio),Podcast,http://feeds.reuters.com/reuters/audio/newsmakerus/rss/mp3/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb46675725003217,Reuters: Newsmaker (video),Podcast,http://feeds.reuters.com/reuters/video/newsmakerus/rss/mp4/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb466757250031b7,Reuters: Oddly Enough,Podcast,http://feeds.reuters.com/reuters/video/andfinally/rss/m4v/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb46675725003227,Reuters: Personal Finance,Podcast,http://feeds.reuters.com/reuters/video/personalfinance/rss/mp4/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a28edb46675725003247,Reuters: Technology,Podcast,http://feeds.reuters.com/reuters/video/technology/rss/mp4/,Yes,Technology,"Australia,Belgium,Canada,France,Germany,Hong Kong,India,Italy,Japan,Netherlands,New Zealand,Portugal,Taiwan,United Kingdom,United States","Asset Management,Debt,Equities,Investment Banking"
5048a28edb46675725003237,Reuters: Top News,Podcast,http://feeds.reuters.com/reuters/video/quickcut/rss/mp4/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2dcdb46675725007eba,Spiegel Kino,Podcast,http://www.spiegel.de/video/kino/index.rss,,All Sectors,Germany,
5048a2dcdb46675725007eca,Spiegel Kultur,Podcast,http://www.spiegel.de/video/kultur/index.rss,,All Sectors,Germany,
5048a2dcdb46675725007eda,Spiegel Panorama,Podcast,http://www.spiegel.de/video/panorama/index.rss,,All Sectors,Germany,
5048a2dcdb46675725007eea,Spiegel Politik,Podcast,http://www.spiegel.de/video/politik_wirtschaft/index.rss,,All Sectors,Germany,"Asset Management,Debt,Equities,Investment Banking"
5048a2dcdb46675725007f0a,Spiegel Sport,Podcast,http://www.spiegel.de/video/sport/index.rss,,All Sectors,Germany,
5048a2dcdb46675725007f1a,Spiegel Tech,Podcast,http://www.spiegel.de/video/wissenschaft_technik/index.rss,Yes,Technology,Germany,"Asset Management,Debt,Equities,Investment Banking"
5048a2dcdb46675725007efa,Spiegel TV,Podcast,http://www.spiegel.de/video/spiegeltv/index.rss,,All Sectors,Germany,
5048a2dcdb46675725007eaa,Spiegel Videos,Podcast,http://www.spiegel.de/video/index.rss,,All Sectors,Germany,
5048a291db466757250034c2,The Daily Wrap from The Wall Street Journal with Michael Castner,Podcast,http://feeds.wsjonline.com/wsj/podcast_the_daily_wrap,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2d2db46675725007568,This Week in Barron's,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=This+Week+in+Barrons,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a294db46675725003864,TIME: Top Videos,Podcast,http://feeds2.feedburner.com/time/videos,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2abdb466757250051bc,USA TODAY's Talking Tech with Ed Baig & Jefferson Graham,Podcast,http://rssfeeds.usatoday.com/TalkingTechPodCast,,Technology,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a291db46675725003420,Washington Post: A House Divided,Podcast,http://feeds.washingtonpost.com/rss/rss_house-divided,,All Sectors,United States,
5048a291db46675725003410,Washington Post: The Faith Divide,Podcast,http://feeds.washingtonpost.com/rss/rss_faith-divide,,All Sectors,United States,
5048a290db46675725003400,Washington Post: Videos,Podcast,http://feeds.washingtonpost.com/rss/multimedia/videos,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2d3db46675725007662,WSJ: A-Heds,Podcast,http://www.marketwatch.com/rss/video/wsj.asp?type=wsj-package&query=A-Heds&count=30,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf500096c,WSJ: Andy Jordan,Podcast,http://feeds.wsjonline.com/wsj/video/andy-jordan/feed,,Technology,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000686,WSJ: Arts & Entertainment,Podcast,http://feeds.wsjonline.com/wsj/video/arts-and-entertainment/feed,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000b36,WSJ: Autos,Podcast,http://feeds.wsjonline.com/wsj/video/autos/feed,,Consumer Goods & Services,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000680,WSJ: Books,Podcast,http://feeds.wsjonline.com/wsj/video/books/feed,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000981,WSJ: Business,Podcast,http://feeds.wsjonline.com/wsj/video/business/feed,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000687,WSJ: Business Insight,Podcast,http://feeds.wsjonline.com/wsj/video/business-insight/feed,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf500089f,WSJ: Car Cast,Podcast,http://www.marketwatch.com/feeds/podcast/podcast.asp?count=10&doctype=116&column=The+Wall+Street+Journal+Car+Cast,,All Sectors,United States,
4ed0d8cf7b3fc62cf5000678,WSJ: Careers,Podcast,http://feeds.wsjonline.com/wsj/video/careers/feed,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a2d4db466757250076f7,WSJ: Digits,Podcast,http://www.marketwatch.com/rss/video/wsj.asp?value=wsj-subsection&query=Digits,,Technology,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000a4e,WSJ: Economy,Podcast,http://feeds.wsjonline.com/wsj/video/economy/feed,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
5048a292db46675725003554,WSJ: Environmental Capital,Podcast,http://feeds.wsjonline.com/wsj/video/environmental-capital/feed/,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000679,WSJ: Fashion,Podcast,http://feeds.wsjonline.com/wsj/video/fashion/feed,,All Sectors,United States,
5048a292db46675725003573,WSJ: Food & Drink,Podcast,http://feeds.wsjonline.com/wsj/video/food-and-drink/feed,,All Sectors,United States,
4ed0d8cf7b3fc62cf5000677,WSJ: Funds,Podcast,http://feeds.wsjonline.com/wsj/video/funds/feed,,Financials,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf5000682,WSJ: Health,Podcast,http://feeds.wsjonline.com/wsj/video/health/feed,,Health Care,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf500067a,WSJ: Journal Reports,Podcast,http://feeds.wsjonline.com/wsj/video/journal-reports/feed,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf500067b,WSJ: Journal Women,Podcast,http://feeds.wsjonline.com/wsj/video/journal-women/feed,,All Sectors,United States,
4ed0d8cf7b3fc62cf500067f,WSJ: Law,Podcast,http://feeds.wsjonline.com/wsj/video/law/feed,,All Sectors,United States,
5048a2d4db46675725007679,WSJ: Leadership,Podcast,http://www.marketwatch.com/rss/video/wsj.asp?type=wsj-section&query=Leadership,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
4ed0d8cf7b3fc62cf500067c,WSJ: Life & Style,Podcast,http://feeds.wsjonline.com/wsj/video/life-and-style/feed,,All Sectors,United States,
4ed0d8cf7b3fc62cf500067d,WSJ: Management,Podcast,http://feeds.wsjonline.com/wsj/video/management/feed,,All Sectors,United States,"Asset Management,Debt,Equities,Investment Banking"
